split,featureset,cycle,confA,confB,n_estimators,max_features,max_depth,max_samples,criterion
instance,f2fsr,14,gpw_tree,mdd_ggt,200,6,28,0.904,gini
instance,f2fsr,14,gpw_gpw,tree_gpw,200,4,17,0.289,gini
instance,f2fsr,14,gpw_gpw,ggt_mdd,200,6,21,0.242,entropy
instance,f2fsr,14,gpw_gpw,mdd_ggt,200,4,2,0.999,gini
instance,f2fsr,14,tree_gpw,ggt_mdd,200,5,16,0.384,gini
instance,f2fsr,14,tree_gpw,mdd_ggt,200,4,17,0.289,gini
instance,f2fsr,14,ggt_mdd,mdd_ggt,200,5,2,0.289,entropy
class,sumpb,14,gpw_ggt,mdd_tree,200,5,33,0.1,gini
class,sumpb,14,gpw_ggt,ggt_mdd,200,5,14,0.147,entropy
class,sumpb,14,gpw_ggt,swc_gpw,200,5,35,0.195,entropy
class,sumpb,14,gpw_ggt,gpw_gpw,200,5,35,0.195,entropy
class,sumpb,14,mdd_tree,ggt_mdd,200,5,33,0.1,gini
class,sumpb,14,mdd_tree,swc_gpw,200,7,15,0.81,gini
class,sumpb,14,mdd_tree,gpw_gpw,200,6,28,0.904,gini
class,sumpb,14,ggt_mdd,swc_gpw,200,5,21,0.526,gini
class,sumpb,14,ggt_mdd,gpw_gpw,200,8,21,0.715,entropy
class,sumpb,14,swc_gpw,gpw_gpw,200,4,6,0.715,entropy
instance,sumpb,14,gpw_tree,gpw_gpw,200,5,33,0.1,gini
instance,sumpb,14,gpw_tree,tree_gpw,200,4,2,0.999,gini
instance,sumpb,14,gpw_tree,ggt_mdd,200,7,5,0.81,entropy
instance,sumpb,14,gpw_tree,mdd_ggt,200,5,2,0.289,entropy
instance,sumpb,14,gpw_gpw,tree_gpw,200,4,13,0.289,gini
instance,sumpb,14,gpw_gpw,ggt_mdd,200,8,29,0.147,entropy
instance,sumpb,14,gpw_gpw,mdd_ggt,200,6,28,0.904,gini
instance,sumpb,14,tree_gpw,ggt_mdd,200,5,2,0.289,entropy
instance,sumpb,14,tree_gpw,mdd_ggt,200,5,16,0.384,gini
instance,sumpb,14,ggt_mdd,mdd_ggt,200,5,2,0.289,entropy
class,combi,15,gpw_tree,tree_gpw,200,10,23,0.762,entropy
class,combi,15,gpw_tree,gpw_gpw,200,13,4,0.147,gini
class,combi,15,gpw_tree,mdd_tree,200,13,3,0.147,gini
class,combi,15,gpw_tree,swc_swc,200,12,24,0.1,entropy
class,combi,15,tree_gpw,gpw_gpw,200,5,29,0.904,gini
class,combi,15,tree_gpw,mdd_tree,200,12,3,0.289,gini
class,combi,15,tree_gpw,swc_swc,200,7,33,0.147,entropy
class,combi,15,gpw_gpw,mdd_tree,200,12,3,0.431,entropy
class,combi,15,gpw_gpw,swc_swc,200,13,3,0.147,gini
class,combi,15,mdd_tree,swc_swc,200,10,39,0.668,entropy
instance,combi,15,gpw_tree,gpw_gpw,200,5,30,0.1,gini
instance,combi,15,gpw_tree,tree_gpw,200,10,35,0.289,entropy
instance,combi,15,gpw_tree,swc_gpw,200,5,29,0.904,gini
instance,combi,15,gpw_tree,mdd_tree,200,13,3,0.147,gini
instance,combi,15,gpw_gpw,tree_gpw,200,5,29,0.904,gini
instance,combi,15,gpw_gpw,swc_gpw,200,7,20,0.952,gini
instance,combi,15,gpw_gpw,mdd_tree,200,9,25,0.147,gini
instance,combi,15,tree_gpw,swc_gpw,200,12,24,0.1,entropy
instance,combi,15,tree_gpw,mdd_tree,200,9,25,0.147,gini
instance,combi,15,swc_gpw,mdd_tree,200,13,4,0.147,gini
class,f2f,15,gpw_tree,tree_gpw,200,7,4,0.384,gini
class,f2f,15,gpw_tree,gpw_gpw,200,7,33,0.289,gini
class,f2f,15,gpw_tree,mdd_tree,200,9,24,0.1,entropy
class,f2f,15,gpw_tree,swc_swc,200,8,10,0.195,gini
class,f2f,15,tree_gpw,gpw_gpw,200,6,16,0.715,entropy
class,f2f,15,tree_gpw,mdd_tree,200,9,5,0.857,gini
class,f2f,15,tree_gpw,swc_swc,200,6,33,0.147,entropy
class,f2f,15,gpw_gpw,mdd_tree,200,9,12,0.715,gini
class,f2f,15,gpw_gpw,swc_swc,200,9,24,0.1,entropy
class,f2f,15,mdd_tree,swc_swc,200,8,10,0.195,gini
instance,f2f,15,gpw_tree,gpw_gpw,200,7,25,0.147,gini
instance,f2f,15,gpw_tree,tree_gpw,200,4,30,0.1,gini
instance,f2f,15,gpw_tree,swc_gpw,200,8,37,0.62,entropy
instance,f2f,15,gpw_tree,mdd_tree,200,9,24,0.1,entropy
instance,f2f,15,gpw_gpw,tree_gpw,200,8,21,0.573,gini
instance,f2f,15,gpw_gpw,swc_gpw,200,8,10,0.195,gini
instance,f2f,15,gpw_gpw,mdd_tree,200,8,10,0.195,gini
instance,f2f,15,tree_gpw,swc_gpw,200,7,5,0.999,entropy
instance,f2f,15,tree_gpw,mdd_tree,200,9,3,0.147,gini
instance,f2f,15,swc_gpw,mdd_tree,200,9,3,0.147,gini
class,f2fsr,15,gpw_tree,tree_gpw,200,9,3,0.147,gini
class,f2fsr,15,gpw_tree,gpw_gpw,200,5,36,0.337,gini
class,f2fsr,15,gpw_tree,mdd_tree,200,9,3,0.147,gini
class,f2fsr,15,gpw_tree,swc_swc,200,9,24,0.1,entropy
class,f2fsr,15,tree_gpw,gpw_gpw,200,9,5,0.668,gini
class,f2fsr,15,tree_gpw,mdd_tree,200,9,3,0.147,gini
class,f2fsr,15,tree_gpw,swc_swc,200,9,3,0.431,entropy
class,f2fsr,15,gpw_gpw,mdd_tree,200,7,25,0.147,gini
class,f2fsr,15,gpw_gpw,swc_swc,200,9,24,0.1,entropy
class,f2fsr,15,mdd_tree,swc_swc,200,9,24,0.1,entropy
instance,f2fsr,15,gpw_tree,gpw_gpw,200,5,4,0.952,gini
instance,f2fsr,15,gpw_tree,tree_gpw,200,9,24,0.1,entropy
instance,f2fsr,15,gpw_tree,swc_gpw,200,5,20,0.952,gini
instance,f2fsr,15,gpw_tree,mdd_tree,200,9,3,0.431,entropy
instance,f2fsr,15,gpw_gpw,tree_gpw,200,7,33,0.289,gini
instance,f2fsr,15,gpw_gpw,swc_gpw,200,7,25,0.147,gini
instance,f2fsr,15,gpw_gpw,mdd_tree,200,5,4,0.952,gini
instance,f2fsr,15,tree_gpw,swc_gpw,200,9,24,0.1,entropy
instance,f2fsr,15,tree_gpw,mdd_tree,200,6,21,0.431,entropy
instance,f2fsr,15,swc_gpw,mdd_tree,200,5,17,0.195,gini
class,sumpb,15,gpw_tree,tree_gpw,200,8,24,0.1,entropy
class,sumpb,15,gpw_tree,gpw_gpw,200,8,24,0.1,entropy
class,sumpb,15,gpw_tree,mdd_tree,200,8,13,0.289,gini
class,sumpb,15,gpw_tree,swc_swc,200,8,3,0.289,gini
class,sumpb,15,tree_gpw,gpw_gpw,200,8,5,0.668,gini
class,sumpb,15,tree_gpw,mdd_tree,200,4,30,0.1,gini
class,sumpb,15,tree_gpw,swc_swc,200,7,35,0.289,entropy
class,sumpb,15,gpw_gpw,mdd_tree,200,6,21,0.431,entropy
class,sumpb,15,gpw_gpw,swc_swc,200,7,25,0.147,gini
class,sumpb,15,mdd_tree,swc_swc,200,4,30,0.1,gini
instance,sumpb,15,gpw_tree,gpw_gpw,200,4,30,0.1,gini
instance,sumpb,15,gpw_tree,tree_gpw,200,5,17,0.195,gini
instance,sumpb,15,gpw_tree,swc_gpw,200,8,3,0.431,entropy
instance,sumpb,15,gpw_tree,mdd_tree,200,7,25,0.147,gini
instance,sumpb,15,gpw_gpw,tree_gpw,200,4,29,0.904,gini
instance,sumpb,15,gpw_gpw,swc_gpw,200,7,19,0.81,gini
instance,sumpb,15,gpw_gpw,mdd_tree,200,5,29,0.762,gini
instance,sumpb,15,tree_gpw,swc_gpw,200,4,30,0.1,gini
instance,sumpb,15,tree_gpw,mdd_tree,200,9,3,0.147,gini
instance,sumpb,15,swc_gpw,mdd_tree,200,7,25,0.147,gini
class,combi,16,gpw_tree,gpw_gpw,200,8,12,0.1,gini
class,combi,16,gpw_tree,tree_gpw,200,5,4,0.384,gini
class,combi,16,gpw_tree,swc_gpw,200,7,35,0.668,entropy
class,combi,16,gpw_tree,ggt_mdd,200,10,27,0.195,gini
class,combi,16,gpw_gpw,tree_gpw,200,10,27,0.195,gini
class,combi,16,gpw_gpw,swc_gpw,200,12,10,0.762,gini
class,combi,16,gpw_gpw,ggt_mdd,200,6,3,0.147,entropy
class,combi,16,tree_gpw,swc_gpw,200,10,38,0.762,gini
class,combi,16,tree_gpw,ggt_mdd,200,10,24,0.526,gini
class,combi,16,swc_gpw,ggt_mdd,200,6,20,0.242,gini
instance,combi,16,ggt_mdd,gpw_tree,200,6,3,0.147,entropy
instance,combi,16,ggt_mdd,tree_gpw,200,5,4,0.384,gini
instance,combi,16,ggt_mdd,gpw_gpw,200,6,6,0.147,entropy
instance,combi,16,ggt_mdd,swc_gpw,200,7,32,0.147,gini
instance,combi,16,gpw_tree,tree_gpw,200,7,6,0.573,entropy
instance,combi,16,gpw_tree,gpw_gpw,200,8,12,0.1,gini
instance,combi,16,gpw_tree,swc_gpw,200,6,20,0.242,gini
instance,combi,16,tree_gpw,gpw_gpw,200,7,35,0.668,entropy
instance,combi,16,tree_gpw,swc_gpw,200,9,32,0.195,entropy
instance,combi,16,gpw_gpw,swc_gpw,200,6,33,0.62,entropy
class,f2f,16,gpw_tree,gpw_gpw,200,5,11,0.715,gini
class,f2f,16,gpw_tree,tree_gpw,200,9,2,0.384,gini
class,f2f,16,gpw_tree,swc_gpw,200,9,24,0.952,gini
class,f2f,16,gpw_tree,ggt_mdd,200,7,27,0.195,gini
class,f2f,16,gpw_gpw,tree_gpw,200,9,3,0.999,entropy
class,f2f,16,gpw_gpw,swc_gpw,200,7,24,0.526,gini
class,f2f,16,gpw_gpw,ggt_mdd,200,9,24,0.289,gini
class,f2f,16,tree_gpw,swc_gpw,200,9,30,0.242,gini
class,f2f,16,tree_gpw,ggt_mdd,200,7,38,0.762,gini
class,f2f,16,swc_gpw,ggt_mdd,200,5,16,0.384,gini
instance,f2f,16,ggt_mdd,gpw_tree,200,6,12,0.1,gini
instance,f2f,16,ggt_mdd,tree_gpw,200,5,6,0.147,entropy
instance,f2f,16,ggt_mdd,gpw_gpw,200,4,15,0.762,entropy
instance,f2f,16,ggt_mdd,swc_gpw,200,6,12,0.1,gini
instance,f2f,16,gpw_tree,tree_gpw,200,5,3,0.147,entropy
instance,f2f,16,gpw_tree,gpw_gpw,200,9,12,0.62,gini
instance,f2f,16,gpw_tree,swc_gpw,200,9,23,0.999,gini
instance,f2f,16,tree_gpw,gpw_gpw,200,4,4,0.999,entropy
instance,f2f,16,tree_gpw,swc_gpw,200,4,4,0.999,entropy
instance,f2f,16,gpw_gpw,swc_gpw,200,6,25,0.479,gini
class,f2fsr,16,gpw_tree,gpw_gpw,200,9,10,0.762,gini
class,f2fsr,16,gpw_tree,tree_gpw,200,6,12,0.1,gini
class,f2fsr,16,gpw_tree,swc_gpw,200,9,25,0.715,gini
class,f2fsr,16,gpw_tree,ggt_mdd,200,6,37,0.1,entropy
class,f2fsr,16,gpw_gpw,tree_gpw,200,9,23,0.999,gini
class,f2fsr,16,gpw_gpw,swc_gpw,200,9,2,0.384,gini
class,f2fsr,16,gpw_gpw,ggt_mdd,200,5,3,0.147,entropy
class,f2fsr,16,tree_gpw,swc_gpw,200,5,11,0.715,gini
class,f2fsr,16,tree_gpw,ggt_mdd,200,7,17,0.857,gini
class,f2fsr,16,swc_gpw,ggt_mdd,200,5,33,0.62,entropy
instance,f2fsr,16,ggt_mdd,gpw_tree,200,6,12,0.1,gini
instance,f2fsr,16,ggt_mdd,tree_gpw,200,6,16,0.904,gini
instance,f2fsr,16,ggt_mdd,gpw_gpw,200,9,18,0.668,entropy
instance,f2fsr,16,ggt_mdd,swc_gpw,200,6,12,0.1,gini
instance,f2fsr,16,gpw_tree,tree_gpw,200,5,3,0.147,entropy
instance,f2fsr,16,gpw_tree,gpw_gpw,200,6,12,0.1,gini
instance,f2fsr,16,gpw_tree,swc_gpw,200,5,20,0.242,gini
instance,f2fsr,16,tree_gpw,gpw_gpw,200,9,3,0.999,entropy
instance,f2fsr,16,tree_gpw,swc_gpw,200,8,4,0.81,entropy
instance,f2fsr,16,gpw_gpw,swc_gpw,200,7,24,0.526,gini
class,sumpb,16,gpw_tree,gpw_gpw,200,5,39,0.573,gini
class,sumpb,16,gpw_tree,tree_gpw,200,7,27,0.195,gini
class,sumpb,16,gpw_tree,swc_gpw,200,4,31,0.857,gini
class,sumpb,16,gpw_tree,ggt_mdd,200,6,32,0.147,gini
class,sumpb,16,gpw_gpw,tree_gpw,200,8,2,0.384,gini
class,sumpb,16,gpw_gpw,swc_gpw,200,9,18,0.668,entropy
class,sumpb,16,gpw_gpw,ggt_mdd,200,6,12,0.1,gini
class,sumpb,16,tree_gpw,swc_gpw,200,8,23,0.999,gini
class,sumpb,16,tree_gpw,ggt_mdd,200,7,27,0.195,gini
class,sumpb,16,swc_gpw,ggt_mdd,200,8,30,0.242,gini
instance,sumpb,16,ggt_mdd,gpw_tree,200,5,3,0.147,entropy
instance,sumpb,16,ggt_mdd,tree_gpw,200,8,2,0.384,gini
instance,sumpb,16,ggt_mdd,gpw_gpw,200,6,12,0.1,gini
instance,sumpb,16,ggt_mdd,swc_gpw,200,5,16,0.384,gini
instance,sumpb,16,gpw_tree,tree_gpw,200,6,16,0.904,gini
instance,sumpb,16,gpw_tree,gpw_gpw,200,9,3,0.999,entropy
instance,sumpb,16,gpw_tree,swc_gpw,200,9,3,0.999,entropy
instance,sumpb,16,tree_gpw,gpw_gpw,200,8,23,0.999,gini
instance,sumpb,16,tree_gpw,swc_gpw,200,6,18,0.242,entropy
instance,sumpb,16,gpw_gpw,swc_gpw,200,5,33,0.62,entropy
class,combi,17,ggt_mdd,gpw_tree,200,12,23,0.384,entropy
class,combi,17,ggt_mdd,gpw_gpw,200,7,10,0.1,gini
class,combi,17,ggt_mdd,swc_gpw,200,8,16,0.337,gini
class,combi,17,ggt_mdd,tree_gpw,200,7,4,0.526,entropy
class,combi,17,gpw_tree,gpw_gpw,200,7,10,0.1,gini
class,combi,17,gpw_tree,swc_gpw,200,7,6,0.147,gini
class,combi,17,gpw_tree,tree_gpw,200,11,38,0.147,entropy
class,combi,17,gpw_gpw,swc_gpw,200,10,20,0.195,gini
class,combi,17,gpw_gpw,tree_gpw,200,11,2,0.857,gini
class,combi,17,swc_gpw,tree_gpw,200,7,9,0.81,gini
instance,combi,17,ggt_mdd,gpw_tree,200,11,2,0.857,gini
instance,combi,17,ggt_mdd,tree_gpw,200,5,28,0.81,entropy
instance,combi,17,ggt_mdd,gpw_gpw,200,7,28,0.384,entropy
instance,combi,17,ggt_mdd,swc_gpw,200,9,16,0.147,gini
instance,combi,17,gpw_tree,tree_gpw,200,8,11,0.715,entropy
instance,combi,17,gpw_tree,gpw_gpw,200,8,36,0.195,gini
instance,combi,17,gpw_tree,swc_gpw,200,9,9,0.337,entropy
instance,combi,17,tree_gpw,gpw_gpw,200,8,36,0.195,gini
instance,combi,17,tree_gpw,swc_gpw,200,9,13,0.668,gini
instance,combi,17,gpw_gpw,swc_gpw,200,10,20,0.195,gini
class,f2f,17,ggt_mdd,gpw_tree,200,8,2,0.857,gini
class,f2f,17,ggt_mdd,gpw_gpw,200,8,38,0.147,entropy
class,f2f,17,ggt_mdd,swc_gpw,200,7,10,0.384,gini
class,f2f,17,ggt_mdd,tree_gpw,200,6,4,0.526,entropy
class,f2f,17,gpw_tree,gpw_gpw,200,9,34,0.337,entropy
class,f2f,17,gpw_tree,swc_gpw,200,6,10,0.1,gini
class,f2f,17,gpw_tree,tree_gpw,200,8,38,0.147,entropy
class,f2f,17,gpw_gpw,swc_gpw,200,8,2,0.857,gini
class,f2f,17,gpw_gpw,tree_gpw,200,6,11,0.715,entropy
class,f2f,17,swc_gpw,tree_gpw,200,8,6,0.62,gini
instance,f2f,17,ggt_mdd,gpw_tree,200,6,10,0.1,gini
instance,f2f,17,ggt_mdd,tree_gpw,200,5,26,0.668,entropy
instance,f2f,17,ggt_mdd,gpw_gpw,200,6,28,0.762,gini
instance,f2f,17,ggt_mdd,swc_gpw,200,6,10,0.1,gini
instance,f2f,17,gpw_tree,tree_gpw,200,6,10,0.1,gini
instance,f2f,17,gpw_tree,gpw_gpw,200,5,36,0.195,gini
instance,f2f,17,gpw_tree,swc_gpw,200,6,10,0.1,gini
instance,f2f,17,tree_gpw,gpw_gpw,200,9,29,0.431,entropy
instance,f2f,17,tree_gpw,swc_gpw,200,7,10,0.857,entropy
instance,f2f,17,gpw_gpw,swc_gpw,200,6,11,0.195,gini
class,f2fsr,17,ggt_mdd,gpw_tree,200,8,2,0.857,gini
class,f2fsr,17,ggt_mdd,gpw_gpw,200,6,22,0.289,gini
class,f2fsr,17,ggt_mdd,swc_gpw,200,6,4,0.526,entropy
class,f2fsr,17,ggt_mdd,tree_gpw,200,7,19,0.384,gini
class,f2fsr,17,gpw_tree,gpw_gpw,200,5,15,0.289,gini
class,f2fsr,17,gpw_tree,swc_gpw,200,5,15,0.289,gini
class,f2fsr,17,gpw_tree,tree_gpw,200,8,38,0.147,entropy
class,f2fsr,17,gpw_gpw,swc_gpw,200,7,20,0.195,gini
class,f2fsr,17,gpw_gpw,tree_gpw,200,7,20,0.195,gini
class,f2fsr,17,swc_gpw,tree_gpw,200,6,4,0.526,entropy
instance,f2fsr,17,ggt_mdd,gpw_tree,200,8,2,0.857,gini
instance,f2fsr,17,ggt_mdd,tree_gpw,200,6,34,0.999,entropy
instance,f2fsr,17,ggt_mdd,gpw_gpw,200,9,33,0.952,gini
instance,f2fsr,17,ggt_mdd,swc_gpw,200,6,28,0.762,gini
instance,f2fsr,17,gpw_tree,tree_gpw,200,7,16,0.147,gini
instance,f2fsr,17,gpw_tree,gpw_gpw,200,6,28,0.762,gini
instance,f2fsr,17,gpw_tree,swc_gpw,200,8,2,0.857,gini
instance,f2fsr,17,tree_gpw,gpw_gpw,200,8,2,0.857,gini
instance,f2fsr,17,tree_gpw,swc_gpw,200,7,37,0.242,entropy
instance,f2fsr,17,gpw_gpw,swc_gpw,200,8,2,0.857,gini
class,sumpb,17,ggt_mdd,gpw_tree,200,8,2,0.857,gini
class,sumpb,17,ggt_mdd,gpw_gpw,200,6,10,0.1,gini
class,sumpb,17,ggt_mdd,swc_gpw,200,7,10,0.384,gini
class,sumpb,17,ggt_mdd,tree_gpw,200,8,2,0.857,gini
class,sumpb,17,gpw_tree,gpw_gpw,200,5,26,0.668,entropy
class,sumpb,17,gpw_tree,swc_gpw,200,8,2,0.857,gini
class,sumpb,17,gpw_tree,tree_gpw,200,8,2,0.857,gini
class,sumpb,17,gpw_gpw,swc_gpw,200,7,12,0.857,gini
class,sumpb,17,gpw_gpw,tree_gpw,200,7,13,0.668,gini
class,sumpb,17,swc_gpw,tree_gpw,200,7,12,0.857,gini
instance,sumpb,17,ggt_mdd,gpw_tree,200,6,10,0.1,gini
instance,sumpb,17,ggt_mdd,tree_gpw,200,4,25,0.999,gini
instance,sumpb,17,ggt_mdd,gpw_gpw,200,6,10,0.1,gini
instance,sumpb,17,ggt_mdd,swc_gpw,200,7,14,0.526,gini
instance,sumpb,17,gpw_tree,tree_gpw,200,8,26,0.242,entropy
instance,sumpb,17,gpw_tree,gpw_gpw,200,8,6,0.62,gini
instance,sumpb,17,gpw_tree,swc_gpw,200,8,2,0.857,gini
instance,sumpb,17,tree_gpw,gpw_gpw,200,5,5,0.337,gini
instance,sumpb,17,tree_gpw,swc_gpw,200,8,38,0.147,entropy
instance,sumpb,17,gpw_gpw,swc_gpw,200,4,28,0.81,entropy
class,combi,18,ggt_mdd,gpw_gpw,200,5,32,0.242,entropy
class,combi,18,ggt_mdd,gpw_tree,200,8,27,0.289,gini
class,combi,18,ggt_mdd,swc_gpw,200,9,16,0.147,gini
class,combi,18,ggt_mdd,tree_gpw,200,9,8,0.1,entropy
class,combi,18,gpw_gpw,gpw_tree,200,7,7,0.242,gini
class,combi,18,gpw_gpw,swc_gpw,200,5,17,0.289,entropy
class,combi,18,gpw_gpw,tree_gpw,200,10,3,0.337,gini
class,combi,18,gpw_tree,swc_gpw,200,7,22,0.479,gini
class,combi,18,gpw_tree,tree_gpw,200,8,27,0.289,gini
class,combi,18,swc_gpw,tree_gpw,200,9,8,0.1,entropy
instance,combi,18,gpw_tree,gpw_gpw,200,10,3,0.337,gini
instance,combi,18,gpw_tree,tree_gpw,200,9,8,0.1,entropy
instance,combi,18,gpw_tree,swc_gpw,200,12,33,0.289,gini
instance,combi,18,gpw_tree,ggt_mdd,200,7,3,0.384,gini
instance,combi,18,gpw_gpw,tree_gpw,200,8,27,0.289,gini
instance,combi,18,gpw_gpw,swc_gpw,200,9,8,0.1,entropy
instance,combi,18,gpw_gpw,ggt_mdd,200,7,18,0.195,entropy
instance,combi,18,tree_gpw,swc_gpw,200,8,22,0.1,entropy
instance,combi,18,tree_gpw,ggt_mdd,200,7,3,0.384,gini
instance,combi,18,swc_gpw,ggt_mdd,200,13,29,0.431,gini
class,f2f,18,ggt_mdd,gpw_gpw,200,6,3,0.384,gini
class,f2f,18,ggt_mdd,gpw_tree,200,7,36,0.289,gini
class,f2f,18,ggt_mdd,swc_gpw,200,6,18,0.195,entropy
class,f2f,18,ggt_mdd,tree_gpw,200,6,22,0.1,entropy
class,f2f,18,gpw_gpw,gpw_tree,200,7,3,0.337,gini
class,f2f,18,gpw_gpw,swc_gpw,200,6,27,0.289,gini
class,f2f,18,gpw_gpw,tree_gpw,200,9,33,0.289,gini
class,f2f,18,gpw_tree,swc_gpw,200,5,27,0.668,gini
class,f2f,18,gpw_tree,tree_gpw,200,6,27,0.289,gini
class,f2f,18,swc_gpw,tree_gpw,200,9,8,0.952,gini
instance,f2f,18,gpw_tree,gpw_gpw,200,9,29,0.337,gini
instance,f2f,18,gpw_tree,tree_gpw,200,7,16,0.147,gini
instance,f2f,18,gpw_tree,swc_gpw,200,5,5,0.337,entropy
instance,f2f,18,gpw_tree,ggt_mdd,200,6,18,0.195,entropy
instance,f2f,18,gpw_gpw,tree_gpw,200,6,3,0.384,gini
instance,f2f,18,gpw_gpw,swc_gpw,200,5,16,0.242,entropy
instance,f2f,18,gpw_gpw,ggt_mdd,200,9,29,0.431,gini
instance,f2f,18,tree_gpw,swc_gpw,200,5,6,0.762,gini
instance,f2f,18,tree_gpw,ggt_mdd,200,9,22,0.952,entropy
instance,f2f,18,swc_gpw,ggt_mdd,200,5,22,0.479,gini
class,f2fsr,18,ggt_mdd,gpw_gpw,200,7,16,0.147,gini
class,f2fsr,18,ggt_mdd,gpw_tree,200,5,7,0.242,gini
class,f2fsr,18,ggt_mdd,swc_gpw,200,5,7,0.242,gini
class,f2fsr,18,ggt_mdd,tree_gpw,200,7,8,0.1,entropy
class,f2fsr,18,gpw_gpw,gpw_tree,200,9,33,0.289,gini
class,f2fsr,18,gpw_gpw,swc_gpw,200,6,3,0.384,gini
class,f2fsr,18,gpw_gpw,tree_gpw,200,5,6,0.762,gini
class,f2fsr,18,gpw_tree,swc_gpw,200,6,21,0.999,gini
class,f2fsr,18,gpw_tree,tree_gpw,200,9,33,0.289,gini
class,f2fsr,18,swc_gpw,tree_gpw,200,9,22,0.952,entropy
instance,f2fsr,18,gpw_tree,gpw_gpw,200,9,33,0.289,gini
instance,f2fsr,18,gpw_tree,tree_gpw,200,7,8,0.1,entropy
instance,f2fsr,18,gpw_tree,swc_gpw,200,9,8,0.289,entropy
instance,f2fsr,18,gpw_tree,ggt_mdd,200,9,4,0.431,entropy
instance,f2fsr,18,gpw_gpw,tree_gpw,200,9,33,0.289,gini
instance,f2fsr,18,gpw_gpw,swc_gpw,200,6,18,0.195,entropy
instance,f2fsr,18,gpw_gpw,ggt_mdd,200,8,8,0.762,gini
instance,f2fsr,18,tree_gpw,swc_gpw,200,6,18,0.195,entropy
instance,f2fsr,18,tree_gpw,ggt_mdd,200,5,27,0.668,gini
instance,f2fsr,18,swc_gpw,ggt_mdd,200,9,36,0.715,gini
class,sumpb,18,ggt_mdd,gpw_gpw,200,5,7,0.242,gini
class,sumpb,18,ggt_mdd,gpw_tree,200,7,8,0.1,entropy
class,sumpb,18,ggt_mdd,swc_gpw,200,9,5,0.384,entropy
class,sumpb,18,ggt_mdd,tree_gpw,200,5,5,0.337,entropy
class,sumpb,18,gpw_gpw,gpw_tree,200,5,16,0.337,gini
class,sumpb,18,gpw_gpw,swc_gpw,200,6,27,0.289,gini
class,sumpb,18,gpw_gpw,tree_gpw,200,6,3,0.384,gini
class,sumpb,18,gpw_tree,swc_gpw,200,5,22,0.479,gini
class,sumpb,18,gpw_tree,tree_gpw,200,6,22,0.1,entropy
class,sumpb,18,swc_gpw,tree_gpw,200,5,6,0.762,gini
instance,sumpb,18,gpw_tree,gpw_gpw,200,7,39,0.904,gini
instance,sumpb,18,gpw_tree,tree_gpw,200,6,22,0.1,entropy
instance,sumpb,18,gpw_tree,swc_gpw,200,7,16,0.147,gini
instance,sumpb,18,gpw_tree,ggt_mdd,200,6,22,0.1,entropy
instance,sumpb,18,gpw_gpw,tree_gpw,200,9,36,0.715,gini
instance,sumpb,18,gpw_gpw,swc_gpw,200,7,16,0.147,gini
instance,sumpb,18,gpw_gpw,ggt_mdd,200,7,8,0.1,entropy
instance,sumpb,18,tree_gpw,swc_gpw,200,6,23,0.715,entropy
instance,sumpb,18,tree_gpw,ggt_mdd,200,6,13,0.999,gini
instance,sumpb,18,swc_gpw,ggt_mdd,200,5,27,0.668,gini
class,combi,19,gpw_tree,gpw_gpw,200,7,28,0.289,gini
class,combi,19,gpw_tree,tree_gpw,200,7,29,0.242,entropy
class,combi,19,gpw_tree,swc_gpw,200,13,29,0.526,gini
class,combi,19,gpw_tree,ggt_mdd,200,6,12,0.1,entropy
class,combi,19,gpw_gpw,tree_gpw,200,7,28,0.289,gini
class,combi,19,gpw_gpw,swc_gpw,200,7,21,0.762,entropy
class,combi,19,gpw_gpw,ggt_mdd,200,13,29,0.526,gini
class,combi,19,tree_gpw,swc_gpw,200,7,30,0.431,entropy
class,combi,19,tree_gpw,ggt_mdd,200,9,25,0.715,gini
class,combi,19,swc_gpw,ggt_mdd,200,6,34,0.384,gini
instance,combi,19,gpw_tree,gpw_gpw,200,6,10,0.195,entropy
instance,combi,19,gpw_tree,tree_gpw,200,6,12,0.1,entropy
instance,combi,19,gpw_tree,swc_gpw,200,6,18,0.762,gini
instance,combi,19,gpw_tree,mdd_tree,200,13,20,0.195,entropy
instance,combi,19,gpw_gpw,tree_gpw,200,13,29,0.526,gini
instance,combi,19,gpw_gpw,swc_gpw,200,5,14,0.573,entropy
instance,combi,19,gpw_gpw,mdd_tree,200,6,34,0.384,gini
instance,combi,19,tree_gpw,swc_gpw,200,7,29,0.242,entropy
instance,combi,19,tree_gpw,mdd_tree,200,6,12,0.1,entropy
instance,combi,19,swc_gpw,mdd_tree,200,5,19,0.337,entropy
class,f2f,19,gpw_tree,gpw_gpw,200,6,35,0.337,entropy
class,f2f,19,gpw_tree,tree_gpw,200,7,24,0.715,entropy
class,f2f,19,gpw_tree,swc_gpw,200,9,38,0.62,gini
class,f2f,19,gpw_tree,ggt_mdd,200,5,12,0.1,entropy
class,f2f,19,gpw_gpw,tree_gpw,200,6,4,0.762,gini
class,f2f,19,gpw_gpw,swc_gpw,200,9,28,0.81,gini
class,f2f,19,gpw_gpw,ggt_mdd,200,4,10,0.431,gini
class,f2f,19,tree_gpw,swc_gpw,200,9,23,0.431,gini
class,f2f,19,tree_gpw,ggt_mdd,200,8,21,0.573,gini
class,f2f,19,swc_gpw,ggt_mdd,200,9,20,0.195,entropy
